TC#,Section,Priority,Test Case,Steps,Expected Result,Status(PASS/FAIL/BLOCKED),mock data,Cross-Module Link,Settings need to set before entering to the module,Actual Result(What happened),Console Error(Copy-paste red text),Screenshot(Y/N),Notes,Journey Scenario,Why This Exists,Test Type,Role/Login,Supabase Verify,Playwright Spec,Defect ID
TC-P2J-015,2J Downstream verification,P1,Every radiology study carries a fee and a modality,1) Open /settings/radiology 2) Read the fee and modality on each study 3) Order one and read the charge,"No study has a null fee or a null modality, and the order bills correctly.",,"MOCK_DATA_BOOK Radiology — fees from ₹400 to ₹8,500","Radiology, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"An unpriced study orders at ₹0. On an MRI at ₹8,500 that is a substantial silent loss on every scan, and a study with no modality cannot be routed to a machine.",Cross-Module,hospital_admin (Hospital A),radiology_study_master where hospital_id = A → fee > 0 and modality_id not null on every row,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-016,2J Downstream verification,P1,"PCPNDT settings exist, so Form F generates for obstetric scans",1) Open /settings/radiology 2) Confirm the PCPNDT machine and doctor registration are set 3) Order USG Obstetric (Level II) for the pregnant patient 4) Check Form F,Form F is generated carrying the machine and doctor registration numbers.,,"MOCK_DATA_BOOK Patients — PT-QA-0012 Deepa Nair, 22 weeks pregnant; Radiology — USG Obstetric (Level II)","Radiology, PCPNDT, Quality","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX flags this in red: Form F may not generate correctly without pcpndt_settings. Form F is a legal requirement for every obstetric ultrasound, and failure carries criminal liability and licence suspension.",Cross-Module,hospital_admin (Hospital A),pcpndt_settings where hospital_id = A → machine and doctor registration recorded,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-017,2J Downstream verification,P2,"PACS configuration exists, so DICOM features are not inert",1) Open /settings/radiology 2) Confirm the PACS viewer and WADO URLs are set 3) Open a radiology study 4) Look for the image viewer,The image viewer is available on the study.,,IntegrationsHubPage — the PACS viewer and WADO URLs,"Radiology, PACS","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX says DICOM and PACS features are inert without hospital_pacs_config. The radiologist opens a study and has a report screen with no images attached to it.,Cross-Module,hospital_admin (Hospital A),hospital_pacs_config where hospital_id = A → viewer and WADO URLs recorded,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-018,2J Downstream verification,P1,"Drug batches exist, so dispensing is possible and stock decrements",1) Open /settings/drugs and confirm batches exist for the seeded drugs 2) Open /pharmacy and dispense one 3) Check the batch quantity before and after,The dispense succeeds and quantity_available decrements by the quantity dispensed.,,MOCK_DATA_BOOK Drug batches — QA-DOLO-A quantity 500,"Pharmacy, IPD, Inventory","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX is explicit: no dispensing is possible and no stock decrement happens without a batch. A drug with no batch is invisible to the dispenser even though the formulary lists it.,Cross-Module,hospital_admin (Hospital A),drug_batches where hospital_id = A → rows exist with quantity_available > 0,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-019,2J Downstream verification,P1,FEFO batch selection picks the earliest expiry first,1) Open /settings/drugs and confirm Dolo 650 has batch QA-DOLO-A expiring 31/12/2027 and QA-DOLO-B expiring 31/03/2027 2) Dispense Dolo 650 3) Read which batch was consumed,Batch QA-DOLO-B is picked first — the earlier expiry.,,"MOCK_DATA_BOOK Drug batches — QA-DOLO-B is the FEFO test, must be picked before QA-DOLO-A","Pharmacy, Inventory","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"MOCK_DATA_BOOK seeds the two Dolo batches specifically for this. Picking the later expiry first means the earlier batch expires on the shelf and is written off — a direct, recurring loss.",Cross-Module,hospital_admin (Hospital A),drug_batches → QA-DOLO-B is consumed before QA-DOLO-A,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-020,2J Downstream verification,P1,An expired batch is refused at dispensing,1) Open /settings/drugs and confirm Mox 500 has batch QA-MOX-EXP expiring 31/01/2026 2) Attempt to dispense from it 3) Observe the refusal,The expired batch is excluded and cannot be dispensed.,,"MOCK_DATA_BOOK Drug batches — QA-MOX-EXP, expired, must be refused","Pharmacy, Quality","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,Dispensing an expired drug is a patient-safety failure and a drug-inspector finding. MOCK_DATA_BOOK seeds this batch deliberately so the exclusion is provable rather than assumed.,Cross-Module,hospital_admin (Hospital A),drug_batches where batch = 'QA-MOX-EXP' → excluded from dispensing,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-021,2J Downstream verification,P1,A quarantined batch is excluded from dispensing,1) Open /settings/drugs and confirm Zifi 200 has batch QA-ZIFI-Q in quarantined status 2) Attempt to dispense from it 3) Observe the refusal,The quarantined batch is excluded.,,"MOCK_DATA_BOOK Drug batches — QA-ZIFI-Q, quarantined, must be excluded","Pharmacy, Quality","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"A batch is quarantined because something is wrong with it — a recall, a temperature excursion, a damaged consignment. Dispensing from it defeats the entire purpose of the quarantine.",Cross-Module,hospital_admin (Hospital A),drug_batches where batch = 'QA-ZIFI-Q' → excluded from dispensing,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-022,2J Downstream verification,P2,"Store locations exist, so stock transfers are possible",1) Open /settings/inventory 2) Confirm store locations exist 3) Attempt a stock transfer between stores,A transfer destination is offered and the transfer can be raised.,,MOCK_DATA_BOOK Phase 2 additions — Nephrology Sub-Store,"Pharmacy, Inventory, Nursing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX warns there are no store transfers without store_locations. Ward stock cannot be issued from the central store and every indent goes on paper.,Cross-Module,hospital_admin (Hospital A),store_locations where hospital_id = A → rows exist,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-023,2J Downstream verification,P1,"Every ward carries a rate_per_day, so no room charge falls back to ₹500",1) Open /settings/wards 2) Read rate_per_day on all six seeded wards 3) Admit a patient to each and read the room charge,Every ward has a rate and each admission bills that rate. No admission bills ₹500 unless ₹500 is the ward rate.,,"MOCK_DATA_BOOK Wards — ₹1,500 to ₹12,000 per day across six wards","IPD, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"Room-charge precedence is wards.rate_per_day → service_rates → service_master → ₹500. A ward without a rate silently under-bills every night of every stay, and nobody notices until month-end reconciliation.",Cross-Module,hospital_admin (Hospital A),wards where hospital_id = A → rate_per_day is not null on all 6 rows,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-024,2J Downstream verification,P1,"Beds are linked to wards, so the Admit modal is not empty",1) Open /settings/wards 2) Confirm each ward has its beds 3) Open the IPD Admit modal 4) Read the bed picker,Beds are offered for each ward. The Admit modal never shows an empty bed list.,,MOCK_DATA_BOOK Wards & beds — 32 beds across six wards,"IPD, Nursing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX says the Admit modal shows NO BEDS without them — admission is simply impossible. The ward clerk sees an empty picker and concludes the system is down.,Cross-Module,hospital_admin (Hospital A),beds where hospital_id = A → every ward has at least one bed,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-025,2J Downstream verification,P1,"Payer masters exist, so insurance can be selected at admission",1) Open /settings/payer-masters 2) Confirm the eight payers exist 3) Open the IPD Admit modal 4) Open the payer picker,All configured payers are offered at admission.,,MOCK_DATA_BOOK Payers & TPAs — the eight seeded rows,"IPD, Insurance, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX says there is no insurance selection at admission without payer_masters. Every insured patient is admitted as cash and the claim window closes before anyone notices.,Cross-Module,hospital_admin (Hospital A),payer_masters where hospital_id = A → 8 rows offered at admission,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-026,2J Downstream verification,P1,"Each doctor carries an IPD consultation fee, so ward visits are charged",1) Open /settings/staff 2) Confirm each doctor has an IPD Consultation Fee 3) Record a ward visit 4) Read the charge,The ward visit bills the doctor's configured IPD fee.,,"MOCK_DATA_BOOK Doctors — IPD visit ₹400, ₹500 and ₹600","IPD, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX warns that doctor visit charges default or vanish entirely without ipd_consultation_fee. A ward round that generates no charge is pure revenue leakage, repeated daily for every inpatient.",Cross-Module,hospital_admin (Hospital A),service_master where hospital_id = A → ipd_consultation_fee set for every doctor,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-027,2J Downstream verification,P2,"The discharge workflow is configured, so the default clearance list is not silently used",1) Open /settings/discharge-workflow 2) Confirm the clearance steps are set 3) Open an IPD discharge 4) Read the clearance list,"The configured steps are presented, not an unconfigured default.",,"phase2.entry./settings/discharge-workflow — ""Pharmacy returns reconciled""","IPD, Pharmacy, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,SETTINGS_PREREQ_MATRIX notes the default clearance list applies when unconfigured. The hospital believes its own steps are in force and patients are discharged without checks it thought it required.,Cross-Module,hospital_admin (Hospital A),hospitals where id = A → discharge_workflow is configured,e2e/phase-02-settings/P2J.downstream.spec.ts,
TC-P2J-028,2J Downstream verification,P2,"Day care procedures exist, so the day-care picker is not empty",1) Open /settings/day-care-procedures 2) Confirm procedures exist 3) Open the day care module 4) Open the procedure picker,The configured procedures are offered.,,"MOCK_DATA_BOOK Phase 2 additions — Haemodialysis Session (Day Care) ₹2,200","Day Care, Billing","ALL of Phase 2 configured — this section runs last, with the tenant complete",,,,,P2-Setup,"SETTINGS_PREREQ_MATRIX says the day care procedure picker is empty without them. A same-day case cannot be booked against anything billable, so the hospital performs the procedure and charges nothing.",Cross-Module,hospital_admin (Hospital A),day_care_procedures where hospital_id = A → rows exist,e2e/phase-02-settings/P2J.downstream.spec.ts,
